# Percent efficiencies for sum of all SR bins, each SR bin, SR bin groups:
      mg   mchi10    xsec (pb)      all SRs          SR1          SR2          SR3          SR4          SR5          SR6          SR7          SR8          SR9         SR10         SR11         SR12         SR13         SR14         SR15         SR16         SR17         SR18         SR19         SR20         SR21         SR22         SR23         SR24         SR25         SR26         SR27         SR28         SR29         SR30         SR31         SR32         SR33         SR34         SR35         SR36         SR37         SR38         SR39         SR40         SR41         SR42         SR43         SR44         SR45         SR46         SR47         SR48         SR49    hadronSRs    leptonSRs     shortSRs      longSRs      1DTkSRs  multiDTkSRs 
    2000     1700    1.010e-03      4.58867      0.00000      0.00108      0.00000      0.00437      0.01042      0.04413      0.00040      0.01814      0.00000      0.00955      0.00000      0.00270      0.04984      1.62351      0.00509      0.37903      0.00000      0.00056      0.00000      0.00088      0.03490      0.85871      0.00128      0.14371      0.00000      0.00118      0.00000      0.00057      0.00123      0.00201      0.00000      0.00000      0.00965      0.25731      0.00099      0.04608      0.00000      0.01765      0.00000      0.00103      0.00099      0.01129      0.00000      0.00732      0.03179      0.44036      0.00123      0.09198      0.47770      3.18830      0.92267      3.40617      0.70480      4.11097      0.47770 
    2000     1800    1.010e-03      2.22040      0.00000      0.01470      0.00000      0.00099      0.00667      0.13874      0.00000      0.03574      0.00215      0.01172      0.00000      0.00000      0.03084      0.50220      0.01449      0.09697      0.00000      0.00577      0.00000      0.00047      0.01323      0.52312      0.00105      0.11745      0.00055      0.01066      0.00000      0.00467      0.00000      0.01833      0.00000      0.00065      0.00249      0.14153      0.00000      0.03068      0.00115      0.01569      0.00000      0.00178      0.00052      0.01556      0.00000      0.00144      0.00384      0.21434      0.00760      0.03408      0.19853      1.51631      0.50557      1.67380      0.34807      2.02188      0.19853 
    2100       25    5.980e-04      0.20527      0.00000      0.00000      0.00000      0.00000      0.00050      0.00000      0.00075      0.00000      0.00000      0.00000      0.00000      0.00000      0.00502      0.00060      0.00355      0.00000      0.00000      0.00000      0.00000      0.00000      0.09765      0.00038      0.00654      0.00058      0.00078      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.04052      0.00000      0.01080      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.03380      0.00000      0.00145      0.00026      0.00209      0.11558      0.08760      0.17926      0.02392      0.20318      0.00209 
    2100       50    5.980e-04      0.52505      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02472      0.00000      0.00332      0.00000      0.00000      0.00000      0.00000      0.00000      0.19585      0.00784      0.02572      0.00130      0.00690      0.00000      0.00000      0.00056      0.00081      0.00000      0.00003      0.00000      0.13892      0.00055      0.00818      0.00000      0.00584      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.09117      0.00504      0.00562      0.00000      0.00268      0.25874      0.26363      0.47764      0.04473      0.52237      0.00268 
    2100       75    5.980e-04      0.72404      0.00000      0.00000      0.00000      0.00000      0.00076      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01283      0.00054      0.00210      0.00000      0.00000      0.00000      0.00000      0.00000      0.27606      0.00837      0.05800      0.00000      0.00000      0.00000      0.00000      0.00000      0.00082      0.00000      0.00080      0.00000      0.15548      0.00640      0.01441      0.00000      0.00000      0.00000      0.00000      0.00000      0.00003      0.00000      0.00000      0.00000      0.15118      0.01431      0.00960      0.00000      0.01236      0.35867      0.35301      0.62677      0.08491      0.71168      0.01236 
    2100      150    5.980e-04      1.71041      0.00000      0.00000      0.00000      0.00000      0.00093      0.00000      0.00039      0.00000      0.00000      0.00000      0.00000      0.00000      0.06444      0.00354      0.00635      0.00462      0.00070      0.00000      0.00000      0.00000      0.68470      0.03461      0.10481      0.01904      0.00418      0.00143      0.00000      0.00000      0.00447      0.00000      0.00000      0.00000      0.28836      0.04260      0.05256      0.00032      0.00000      0.00000      0.00000      0.00000      0.00000      0.00610      0.00000      0.00000      0.28000      0.01979      0.03863      0.00550      0.04235      0.92412      0.74393      1.43585      0.23220      1.66805      0.04235 
    2100     1100    5.980e-04      7.57874      0.00000      0.00000      0.00000      0.00000      0.00101      0.00748      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02018      0.32033      0.00966      0.05782      0.00000      0.00000      0.00000      0.00000      0.39667      3.27717      0.10665      0.59758      0.00000      0.00000      0.00000      0.00055      0.00109      0.00634      0.00000      0.00085      0.08126      0.60185      0.00262      0.12520      0.00000      0.00000      0.00000      0.00031      0.00000      0.00152      0.00000      0.00000      0.09420      0.91847      0.01871      0.15914      0.77208      4.79454      2.01212      5.72756      1.07909      6.80666      0.77208 
    2100     1200    5.980e-04      7.86737      0.00000      0.00000      0.00000      0.00000      0.00143      0.00588      0.00000      0.00037      0.00000      0.00703      0.00000      0.00000      0.04031      0.41501      0.00233      0.09049      0.00000      0.00000      0.00000      0.00000      0.37687      3.49784      0.10573      0.65550      0.00000      0.00001      0.00000      0.00063      0.00000      0.00132      0.00000      0.00000      0.05786      0.53735      0.01052      0.11354      0.00000      0.00206      0.00000      0.00033      0.00112      0.00478      0.00000      0.00060      0.07740      0.85503      0.00628      0.20208      0.79765      5.19880      1.87093      5.88131      1.18841      7.06973      0.79765 
    2100     1300    5.980e-04      7.87819      0.00000      0.00000      0.00000      0.00000      0.00030      0.00300      0.00000      0.00192      0.00000      0.00000      0.00000      0.00000      0.02881      0.39837      0.00638      0.09226      0.00000      0.00102      0.00000      0.00044      0.29089      3.31769      0.04343      0.67553      0.00000      0.00824      0.00000      0.00000      0.00000      0.00223      0.00000      0.00311      0.04256      0.59617      0.01380      0.10668      0.00000      0.00227      0.00000      0.00000      0.00000      0.00281      0.00087      0.00360      0.10996      1.04815      0.00966      0.15561      0.91243      4.86005      2.10572      5.85247      1.11329      6.96576      0.91243 
    2100     1400    5.980e-04      7.78926      0.00000      0.00000      0.00000      0.00000      0.00000      0.00340      0.00000      0.00038      0.00000      0.00000      0.00000      0.00000      0.02637      0.63267      0.01017      0.14995      0.00000      0.00139      0.00000      0.00000      0.21407      3.35660      0.04011      0.71387      0.00000      0.00508      0.00000      0.00000      0.00000      0.00535      0.00000      0.00114      0.06836      0.48804      0.00268      0.13435      0.00000      0.00051      0.00000      0.00129      0.00000      0.01003      0.00000      0.00861      0.04096      0.84788      0.01191      0.18631      0.82778      5.14899      1.81249      5.70073      1.26076      6.96148      0.82778 
    2100     1500    5.980e-04      7.51494      0.00000      0.00000      0.00000      0.00000      0.00107      0.00863      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02728      0.88252      0.00619      0.17536      0.00000      0.00000      0.00000      0.00000      0.14285      3.05762      0.01770      0.57372      0.00000      0.00040      0.00000      0.00025      0.00000      0.00278      0.00000      0.00364      0.02736      0.53954      0.00124      0.10774      0.00000      0.00073      0.00000      0.00068      0.00415      0.01421      0.00001      0.00695      0.04844      0.82746      0.00996      0.18490      0.84155      4.89293      1.78046      5.58505      1.08835      6.67339      0.84155 
    2100     1600    5.980e-04      7.23327      0.00000      0.00000      0.00000      0.00000      0.00000      0.01178      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.05345      1.20166      0.01330      0.23970      0.00000      0.00871      0.00000      0.00000      0.15626      2.59283      0.02431      0.57888      0.00000      0.00310      0.00000      0.00210      0.00090      0.01055      0.00000      0.00489      0.03649      0.42534      0.00042      0.09330      0.00000      0.00182      0.00000      0.00179      0.00103      0.01859      0.00000      0.00042      0.02068      0.75911      0.00901      0.15793      0.80491      4.88089      1.54747      5.30230      1.12606      6.42836      0.80491 
    2100     1700    5.980e-04      5.95723      0.00000      0.00740      0.00000      0.00000      0.00000      0.03227      0.00000      0.00107      0.00000      0.00158      0.00000      0.00000      0.05244      1.50936      0.00563      0.29113      0.00000      0.00087      0.00000      0.00000      0.09651      1.65114      0.01083      0.29124      0.00000      0.00605      0.00000      0.00000      0.00000      0.01120      0.00000      0.00142      0.01396      0.36784      0.00434      0.08210      0.00000      0.00196      0.00000      0.00127      0.00042      0.00937      0.00000      0.00439      0.03059      0.63842      0.00326      0.15058      0.67861      3.95146      1.32716      4.43138      0.84724      5.27862      0.67861 
    2100     1800    5.980e-04      4.56784      0.00000      0.00135      0.00000      0.00000      0.00940      0.06044      0.00000      0.02074      0.00085      0.00865      0.00000      0.00032      0.04372      1.65368      0.00651      0.36066      0.00000      0.00000      0.00000      0.00000      0.01701      0.80445      0.00453      0.16309      0.00000      0.00000      0.00000      0.00000      0.00000      0.01836      0.00000      0.00049      0.00376      0.29748      0.00020      0.06484      0.00000      0.01415      0.00000      0.00402      0.00000      0.01772      0.00000      0.00222      0.02174      0.43392      0.00219      0.06329      0.46805      3.15539      0.94440      3.40668      0.69310      4.09979      0.46805 
