# Percent efficiencies for sum of all SR bins, each SR bin, SR bin groups:
      mg   mchi10    xsec (pb)      all SRs          SR1          SR2          SR3          SR4          SR5          SR6          SR7          SR8          SR9         SR10         SR11         SR12         SR13         SR14         SR15         SR16         SR17         SR18         SR19         SR20         SR21         SR22         SR23         SR24         SR25         SR26         SR27         SR28         SR29         SR30         SR31         SR32         SR33         SR34         SR35         SR36         SR37         SR38         SR39         SR40         SR41         SR42         SR43         SR44         SR45         SR46         SR47         SR48         SR49    hadronSRs    leptonSRs     shortSRs      longSRs      1DTkSRs  multiDTkSRs 
    2800     1000    1.680e-05      3.50600      0.00000      0.00000      0.00000      0.00000      0.00070      0.00102      0.00046      0.00055      0.00000      0.00000      0.00000      0.00000      0.02037      0.00436      0.01349      0.02198      0.00000      0.00000      0.00000      0.00000      0.73969      0.30741      0.75934      0.62423      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00118      0.07118      0.05100      0.06381      0.11741      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.13940      0.06393      0.13499      0.14351      0.22597      2.49360      0.78643      1.39907      1.88096      3.28003      0.22597 
    2800     1200    1.680e-05      2.80633      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01121      0.00951      0.01412      0.02547      0.00000      0.00000      0.00000      0.00000      0.43954      0.34484      0.41607      0.74795      0.00000      0.00000      0.00000      0.00035      0.00000      0.00000      0.00000      0.00000      0.04345      0.05693      0.03258      0.14576      0.00000      0.00000      0.00000      0.00000      0.00050      0.00000      0.00000      0.00000      0.07095      0.10171      0.07604      0.15607      0.11326      2.00872      0.68435      1.07864      1.61442      2.69307      0.11326 
    2800     1400    1.680e-05      2.13782      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00478      0.00000      0.00000      0.00000      0.00000      0.00701      0.00297      0.01043      0.03813      0.00064      0.00000      0.00000      0.00000      0.21502      0.28123      0.28822      0.72606      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00038      0.03916      0.03969      0.01592      0.07475      0.00000      0.00000      0.00000      0.00000      0.00000      0.00275      0.00000      0.00000      0.04788      0.06728      0.02829      0.19438      0.05284      1.57450      0.51048      0.70364      1.38134      2.08498      0.05284 
    2800     1600    1.680e-05      1.70010      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00159      0.00968      0.00181      0.03745      0.00000      0.00000      0.00000      0.00000      0.08833      0.28283      0.15304      0.70193      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00400      0.03197      0.01702      0.09304      0.00000      0.00000      0.00000      0.00055      0.00000      0.00000      0.00000      0.00400      0.00933      0.08685      0.01375      0.13201      0.03091      1.27666      0.39253      0.51458      1.15461      1.66919      0.03091 
    2800     1800    1.680e-05      1.26324      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00095      0.00000      0.00000      0.00000      0.00000      0.00093      0.01143      0.00530      0.03282      0.00000      0.00000      0.00043      0.00000      0.06976      0.19887      0.08402      0.60640      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00838      0.02686      0.00356      0.05362      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00067      0.00329      0.03400      0.00526      0.09434      0.02235      1.01090      0.22998      0.35351      0.88738      1.24088      0.02235 
    2800     1900    1.680e-05      1.11515      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00064      0.01237      0.00304      0.05720      0.00000      0.00000      0.00000      0.00000      0.03996      0.13186      0.06233      0.61045      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00092      0.00771      0.01037      0.01282      0.03025      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00064      0.00313      0.02058      0.00561      0.09008      0.01517      0.91786      0.18212      0.22663      0.87335      1.09998      0.01517 
    2800     2000    1.680e-05      1.00211      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00722      0.01055      0.00081      0.03987      0.00000      0.00000      0.00099      0.00000      0.02165      0.09112      0.04564      0.56174      0.00000      0.00001      0.00000      0.00000      0.00000      0.00000      0.00000      0.00058      0.00093      0.00770      0.00000      0.05535      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00363      0.03016      0.00519      0.09080      0.02816      0.77960      0.19435      0.17298      0.80097      0.97395      0.02816 
    2800     2100    1.680e-05      0.91317      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00131      0.02881      0.00102      0.06404      0.00000      0.00000      0.00000      0.00000      0.01066      0.11479      0.02510      0.50093      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02058      0.00000      0.03099      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00107      0.01744      0.00689      0.05738      0.03215      0.74667      0.13435      0.19467      0.68636      0.88102      0.03215 
    2800     2200    1.680e-05      0.68214      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00055      0.01273      0.00212      0.07070      0.00000      0.00000      0.00000      0.00000      0.01483      0.09900      0.01907      0.32461      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00035      0.00000      0.00351      0.00000      0.03236      0.00000      0.00000      0.00000      0.00067      0.00000      0.00000      0.00000      0.00076      0.00000      0.01444      0.00468      0.05307      0.02869      0.54361      0.10985      0.14506      0.50839      0.65345      0.02869 
    2800     2300    1.680e-05      0.64830      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00913      0.00301      0.09161      0.00000      0.00000      0.00000      0.00610      0.00425      0.09510      0.00594      0.26774      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02036      0.00070      0.04264      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00065      0.00056      0.02018      0.00056      0.05798      0.02179      0.48289      0.14363      0.14959      0.47693      0.62652      0.02179 
    2800     2400    1.680e-05      0.48204      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00052      0.00000      0.00000      0.00000      0.00000      0.00329      0.03687      0.00329      0.13191      0.00000      0.00000      0.00000      0.00000      0.00003      0.03047      0.01644      0.15806      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00074      0.00000      0.00624      0.00022      0.01910      0.00000      0.00000      0.00000      0.00000      0.00000      0.00281      0.00000      0.00027      0.00000      0.00321      0.00078      0.05842      0.00939      0.38087      0.09178      0.08291      0.38974      0.47265      0.00939 
    2800     2500    1.680e-05      0.40936      0.00000      0.00000      0.00000      0.00000      0.00000      0.00058      0.00000      0.00628      0.00000      0.00000      0.00000      0.00045      0.00000      0.02759      0.00082      0.15147      0.00000      0.00000      0.00000      0.00000      0.00078      0.02221      0.00188      0.11617      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00090      0.00352      0.00551      0.00000      0.02703      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00111      0.01331      0.00000      0.02234      0.00741      0.32823      0.07372      0.07460      0.32734      0.40195      0.00741 
    2800     2600    1.680e-05      0.18128      0.00000      0.00000      0.00000      0.00201      0.00000      0.00000      0.00000      0.01519      0.00000      0.00000      0.00000      0.00000      0.00000      0.01531      0.00000      0.04779      0.00000      0.00000      0.00000      0.00000      0.00000      0.00739      0.00000      0.05742      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00037      0.00241      0.00000      0.00000      0.00000      0.00426      0.00000      0.00893      0.00000      0.00677      0.00000      0.00321      0.00077      0.00944      0.00000      0.14511      0.03616      0.03484      0.14644      0.18128      0.00000 
