# Percent efficiencies for sum of all SR bins, each SR bin, SR bin groups:
   msbot   mchi10    xsec (pb)      all SRs          SR1          SR2          SR3          SR4          SR5          SR6          SR7          SR8          SR9         SR10         SR11         SR12         SR13         SR14         SR15         SR16         SR17         SR18         SR19         SR20         SR21         SR22         SR23         SR24         SR25         SR26         SR27         SR28         SR29         SR30         SR31         SR32         SR33         SR34         SR35         SR36         SR37         SR38         SR39         SR40         SR41         SR42         SR43         SR44         SR45         SR46         SR47         SR48         SR49    hadronSRs    leptonSRs     shortSRs      longSRs      1DTkSRs  multiDTkSRs 
     900      600    1.450e-02      6.77810      0.00244      0.00639      0.00000      0.00000      0.05669      0.19624      0.00929      0.05350      0.01039      0.03702      0.00000      0.00714      0.35302      1.36405      0.05068      0.21068      0.00473      0.02024      0.00340      0.00000      0.42988      1.26740      0.05109      0.26176      0.00000      0.00000      0.00000      0.00000      0.00429      0.00491      0.00000      0.00000      0.07755      0.25127      0.01152      0.04750      0.00415      0.00639      0.00000      0.00000      0.00238      0.02356      0.00000      0.00000      0.10355      0.39787      0.02203      0.06212      1.36298      4.39604      1.01908      4.62441      0.79070      5.41511      1.36298 
     900      650    1.450e-02      5.57560      0.00001      0.01360      0.00000      0.00603      0.05392      0.19572      0.01553      0.04377      0.00000      0.02709      0.00000      0.00418      0.23996      1.47839      0.06451      0.28545      0.00320      0.00542      0.00074      0.00000      0.20776      0.72665      0.02693      0.13486      0.00000      0.00000      0.00000      0.00558      0.00000      0.01479      0.00000      0.00000      0.04785      0.18393      0.00246      0.04813      0.00000      0.02232      0.00000      0.00635      0.00743      0.00000      0.00359      0.00224      0.09792      0.29876      0.02785      0.05917      1.21351      3.53373      0.82836      3.62472      0.73738      4.36209      1.21351 
     900      700    1.450e-02      2.80081      0.00673      0.00000      0.00000      0.00000      0.02367      0.11268      0.00235      0.02685      0.00260      0.00807      0.00000      0.00121      0.12529      0.82093      0.01002      0.14533      0.00300      0.00000      0.00000      0.00000      0.05988      0.36947      0.00249      0.06095      0.00000      0.00464      0.00000      0.00200      0.00487      0.00806      0.00000      0.00000      0.04424      0.07290      0.00000      0.02720      0.00414      0.00281      0.00000      0.00000      0.00367      0.02585      0.00412      0.00592      0.02619      0.17688      0.00558      0.03400      0.56622      1.78151      0.45307      1.90657      0.32801      2.23458      0.56622 
     900      717    1.450e-02      1.90737      0.00000      0.01866      0.00000      0.00000      0.01140      0.09789      0.00224      0.02905      0.00204      0.00014      0.00000      0.00000      0.07318      0.39745      0.01038      0.11053      0.00000      0.01394      0.00000      0.00000      0.04616      0.30158      0.02051      0.05026      0.00222      0.02767      0.00430      0.00000      0.01064      0.02406      0.00000      0.00263      0.01721      0.04810      0.00571      0.01042      0.00334      0.00450      0.00000      0.00000      0.00166      0.01655      0.00000      0.00213      0.02686      0.12700      0.00716      0.02952      0.35030      1.18540      0.37167      1.27225      0.28481      1.55707      0.35030 
     900      733    1.450e-02      2.38795      0.00185      0.01435      0.00000      0.00594      0.02222      0.21197      0.00277      0.01972      0.00709      0.03099      0.00000      0.00139      0.08850      0.58405      0.01140      0.08987      0.00000      0.00000      0.00000      0.00000      0.05430      0.34219      0.00202      0.04578      0.00000      0.00774      0.00200      0.00000      0.00000      0.01048      0.00000      0.00000      0.02799      0.10644      0.00000      0.02000      0.00270      0.00413      0.00000      0.00196      0.00179      0.00295      0.00000      0.00000      0.03000      0.14896      0.01041      0.02347      0.45055      1.53639      0.40102      1.70069      0.23672      1.93741      0.45055 
     900      750    1.450e-02      2.59300      0.02259      0.02560      0.00000      0.00511      0.03617      0.29914      0.00171      0.05114      0.00954      0.01312      0.00000      0.00078      0.11582      0.42269      0.00863      0.11440      0.00274      0.00818      0.00000      0.00000      0.09804      0.40125      0.00760      0.06952      0.00000      0.00820      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01565      0.12619      0.00313      0.03228      0.00000      0.00682      0.00000      0.00308      0.00000      0.00000      0.00000      0.00000      0.03530      0.12478      0.00322      0.03862      0.48194      1.71379      0.39728      1.77184      0.33923      2.11107      0.48194 
     900      800    1.450e-02      2.24854      0.00321      0.06765      0.00248      0.02242      0.07186      0.44008      0.01063      0.07433      0.00124      0.00796      0.00000      0.00000      0.01293      0.08791      0.00030      0.02277      0.00007      0.07007      0.00166      0.01366      0.06511      0.44891      0.01046      0.06598      0.00173      0.02617      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00827      0.06302      0.00690      0.01004      0.00000      0.00057      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02562      0.12317      0.00607      0.01879      0.45648      1.50171      0.29035      1.52555      0.26651      1.79206      0.45648 
     900      815    1.450e-02      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000 
     950        1    9.910e-03      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000 
     950       50    9.910e-03      0.62116      0.00000      0.00000      0.00000      0.00000      0.00372      0.00000      0.00630      0.00000      0.00000      0.00000      0.00000      0.00000      0.04188      0.00000      0.00732      0.00000      0.00000      0.00000      0.00000      0.00000      0.16133      0.00001      0.03505      0.00000      0.00702      0.00000      0.00000      0.00000      0.00680      0.00000      0.00000      0.00000      0.21312      0.00329      0.02883      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.07928      0.00000      0.00755      0.00000      0.01966      0.25561      0.34589      0.51644      0.08506      0.60150      0.01966 
     950      100    9.910e-03      1.47202      0.00000      0.00000      0.00000      0.00000      0.00450      0.00000      0.00200      0.00000      0.00405      0.00000      0.00000      0.00000      0.12418      0.00678      0.01771      0.00000      0.01184      0.00000      0.00000      0.00000      0.54596      0.00430      0.12323      0.00454      0.00511      0.00000      0.00000      0.00000      0.00305      0.00000      0.00000      0.00000      0.32068      0.00530      0.02997      0.00235      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00365      0.00000      0.11241      0.00000      0.01290      0.00000      0.12751      0.84910      0.49541      1.14816      0.19635      1.34451      0.12751 
     950      150    9.910e-03      2.46757      0.00876      0.00000      0.00000      0.00000      0.02769      0.00000      0.00000      0.00000      0.00145      0.00000      0.00004      0.00000      0.13723      0.01108      0.03862      0.00000      0.04904      0.01256      0.00000      0.00256      0.85401      0.02887      0.13644      0.00000      0.00000      0.00300      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.40605      0.03382      0.05213      0.00498      0.00350      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.27610      0.02387      0.04692      0.00391      0.30495      1.30835      0.85427      1.87703      0.28560      2.16263      0.30495 
     950      200    9.910e-03      3.51765      0.00280      0.00000      0.00000      0.00000      0.02260      0.00885      0.00940      0.00649      0.00381      0.00000      0.00000      0.00000      0.24591      0.03152      0.02354      0.00547      0.02775      0.00307      0.00374      0.00000      1.36350      0.17391      0.20703      0.03276      0.00338      0.00233      0.00000      0.00000      0.00000      0.00277      0.00000      0.00000      0.42364      0.04938      0.05908      0.02187      0.00495      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.26367      0.03223      0.03499      0.01663      0.43058      2.17215      0.91492      2.66606      0.42101      3.08707      0.43058 
     950      250    9.910e-03      4.44654      0.00000      0.00025      0.00000      0.00000      0.03899      0.01548      0.00773      0.00313      0.01386      0.00000      0.00000      0.00000      0.24096      0.09159      0.03960      0.01257      0.01902      0.00852      0.00367      0.00578      1.69541      0.41589      0.24459      0.09531      0.00789      0.00000      0.00000      0.00000      0.01129      0.00000      0.00000      0.00693      0.27318      0.09944      0.04157      0.02211      0.00000      0.00053      0.00000      0.00000      0.00644      0.00565      0.00000      0.00000      0.26500      0.15119      0.04342      0.00818      0.55138      2.95235      0.94281      3.36059      0.53457      3.89516      0.55138 
